"","disc_number","duration_ms","explicit","href","id","is_local","is_playable","name","popularity","preview_url","track_number","type","uri","album.album_type","album.href","album.id","album.name","album.release_date","album.release_date_precision","album.total_tracks","album.type","album.uri","album.external_urls.spotify","external_ids.isrc","external_urls.spotify","genre","country","restrictions.reason","totaltracks","explicitprop","single","singlepop","date","country2"
"244",1,186480,FALSE,"https://api.spotify.com/v1/tracks/6xXRAi4JW9SzaM3b5R3Gbe","6xXRAi4JW9SzaM3b5R3Gbe",FALSE,TRUE,"Bussin’",53,NA,3,"track","spotify:track:6xXRAi4JW9SzaM3b5R3Gbe","album","https://api.spotify.com/v1/albums/2nryxjaQWUMGSI10POQVDN","2nryxjaQWUMGSI10POQVDN","LIVE : live","2020-08-02","day",16,"album","spotify:album:2nryxjaQWUMGSI10POQVDN","https://open.spotify.com/album/2nryxjaQWUMGSI10POQVDN","JPPO02001675","https://open.spotify.com/track/6xXRAi4JW9SzaM3b5R3Gbe","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-08-02,"JP"
"245",1,228106,FALSE,"https://api.spotify.com/v1/tracks/7hcwMf3dOcRXnA8qCM7eHE","7hcwMf3dOcRXnA8qCM7eHE",FALSE,TRUE,"START IT AGAIN",51,"https://p.scdn.co/mp3-preview/821443916ffc976f5712431523c1b4bdcaa67944?cid=2c522ebeb84f4aa189ec93288a41d97f",13,"track","spotify:track:7hcwMf3dOcRXnA8qCM7eHE","album","https://api.spotify.com/v1/albums/20iKh9AyWt5SVhocVhUBRG","20iKh9AyWt5SVhocVhUBRG","The Independent King","2013-01-09","day",13,"album","spotify:album:20iKh9AyWt5SVhocVhUBRG","https://open.spotify.com/album/20iKh9AyWt5SVhocVhUBRG","JPX601200138","https://open.spotify.com/track/7hcwMf3dOcRXnA8qCM7eHE","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2013-01-09,"JP"
"246",1,253026,FALSE,"https://api.spotify.com/v1/tracks/6X1CFHI2xnGuvsazuyDQ05","6X1CFHI2xnGuvsazuyDQ05",FALSE,TRUE,"Flying B - DAWN ver.",49,NA,5,"track","spotify:track:6X1CFHI2xnGuvsazuyDQ05","album","https://api.spotify.com/v1/albums/5clOVOw7JaQdfBOP1aboZ3","5clOVOw7JaQdfBOP1aboZ3","DAWN","2016-11-23","day",13,"album","spotify:album:5clOVOw7JaQdfBOP1aboZ3","https://open.spotify.com/album/5clOVOw7JaQdfBOP1aboZ3","JPPO01621419","https://open.spotify.com/track/6X1CFHI2xnGuvsazuyDQ05","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2016-11-23,"JP"
"247",1,377239,FALSE,"https://api.spotify.com/v1/tracks/2dI6l4P1ihOIDrp38yZuhC","2dI6l4P1ihOIDrp38yZuhC",FALSE,TRUE,"And I Love You So",48,"https://p.scdn.co/mp3-preview/ca0cbf7a182175e070b66a09c1455f57fd7d6ed9?cid=2c522ebeb84f4aa189ec93288a41d97f",14,"track","spotify:track:2dI6l4P1ihOIDrp38yZuhC","album","https://api.spotify.com/v1/albums/5rM6ahqLJH7GkbAcPgjfIP","5rM6ahqLJH7GkbAcPgjfIP","THE CARTEL FROM STREETS","2009-09-02","day",18,"album","spotify:album:5rM6ahqLJH7GkbAcPgjfIP","https://open.spotify.com/album/5rM6ahqLJH7GkbAcPgjfIP","JPX600900081","https://open.spotify.com/track/2dI6l4P1ihOIDrp38yZuhC","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2009-09-02,"JP"
"248",1,240146,FALSE,"https://api.spotify.com/v1/tracks/1lq7KJ0TY8sTxazl6y68YW","1lq7KJ0TY8sTxazl6y68YW",FALSE,TRUE,"Forever Young",46,NA,3,"track","spotify:track:1lq7KJ0TY8sTxazl6y68YW","album","https://api.spotify.com/v1/albums/5clOVOw7JaQdfBOP1aboZ3","5clOVOw7JaQdfBOP1aboZ3","DAWN","2016-11-23","day",13,"album","spotify:album:5clOVOw7JaQdfBOP1aboZ3","https://open.spotify.com/album/5clOVOw7JaQdfBOP1aboZ3","JPPO01621417","https://open.spotify.com/track/1lq7KJ0TY8sTxazl6y68YW","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2016-11-23,"JP"
"249",1,262786,FALSE,"https://api.spotify.com/v1/tracks/6ODAFv8TOUXTHWzlSUccYJ","6ODAFv8TOUXTHWzlSUccYJ",FALSE,TRUE,"You Mine",46,NA,8,"track","spotify:track:6ODAFv8TOUXTHWzlSUccYJ","album","https://api.spotify.com/v1/albums/6XVYE0vfbWJbiuiBkJmBT6","6XVYE0vfbWJbiuiBkJmBT6","THE ANTHEM","2019-02-27","day",11,"album","spotify:album:6XVYE0vfbWJbiuiBkJmBT6","https://open.spotify.com/album/6XVYE0vfbWJbiuiBkJmBT6","JPPO01900122","https://open.spotify.com/track/6ODAFv8TOUXTHWzlSUccYJ","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-02-27,"JP"
"250",1,243040,FALSE,"https://api.spotify.com/v1/tracks/53EXszC6Ow0u1vy8iRB226","53EXszC6Ow0u1vy8iRB226",FALSE,TRUE,"Stronger",44,NA,10,"track","spotify:track:53EXszC6Ow0u1vy8iRB226","album","https://api.spotify.com/v1/albums/6XVYE0vfbWJbiuiBkJmBT6","6XVYE0vfbWJbiuiBkJmBT6","THE ANTHEM","2019-02-27","day",11,"album","spotify:album:6XVYE0vfbWJbiuiBkJmBT6","https://open.spotify.com/album/6XVYE0vfbWJbiuiBkJmBT6","JPPO01702685","https://open.spotify.com/track/53EXszC6Ow0u1vy8iRB226","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-02-27,"JP"
"251",1,224293,FALSE,"https://api.spotify.com/v1/tracks/4IV5Sw39gi6NjUrZ6kaVlH","4IV5Sw39gi6NjUrZ6kaVlH",FALSE,TRUE,"Rainy days",43,NA,7,"track","spotify:track:4IV5Sw39gi6NjUrZ6kaVlH","album","https://api.spotify.com/v1/albums/5clOVOw7JaQdfBOP1aboZ3","5clOVOw7JaQdfBOP1aboZ3","DAWN","2016-11-23","day",13,"album","spotify:album:5clOVOw7JaQdfBOP1aboZ3","https://open.spotify.com/album/5clOVOw7JaQdfBOP1aboZ3","JPPO01621421","https://open.spotify.com/track/4IV5Sw39gi6NjUrZ6kaVlH","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2016-11-23,"JP"
"252",1,241040,TRUE,"https://api.spotify.com/v1/tracks/6Gd0yvTy6xcvFmCnSgWXqP","6Gd0yvTy6xcvFmCnSgWXqP",FALSE,TRUE,"Speedin’",42,NA,4,"track","spotify:track:6Gd0yvTy6xcvFmCnSgWXqP","album","https://api.spotify.com/v1/albums/2nryxjaQWUMGSI10POQVDN","2nryxjaQWUMGSI10POQVDN","LIVE : live","2020-08-02","day",16,"album","spotify:album:2nryxjaQWUMGSI10POQVDN","https://open.spotify.com/album/2nryxjaQWUMGSI10POQVDN","JPPO02001676","https://open.spotify.com/track/6Gd0yvTy6xcvFmCnSgWXqP","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-08-02,"JP"
"253",2,271720,FALSE,"https://api.spotify.com/v1/tracks/6QwtK90KVaSxcN5liCjmo2","6QwtK90KVaSxcN5liCjmo2",FALSE,TRUE,"Ding Ding Dong 〜心の鐘〜",42,"https://p.scdn.co/mp3-preview/687e3b51043f13f1d1e5ed51f691d4d70410d17e?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:6QwtK90KVaSxcN5liCjmo2","album","https://api.spotify.com/v1/albums/7FGAqmujE0b4bSakJcl1kG","7FGAqmujE0b4bSakJcl1kG","Road to The Independent King","2013-12-04","day",33,"album","spotify:album:7FGAqmujE0b4bSakJcl1kG","https://open.spotify.com/album/7FGAqmujE0b4bSakJcl1kG","JPX600700019","https://open.spotify.com/track/6QwtK90KVaSxcN5liCjmo2","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2013-12-04,"JP"
"254",1,159040,TRUE,"https://api.spotify.com/v1/tracks/3EYWY7XBj1BkCKX3R3hoZk","3EYWY7XBj1BkCKX3R3hoZk",FALSE,TRUE,"Bluma to Lunch",63,"https://p.scdn.co/mp3-preview/4830d4c6e3d3335ed30493cc8c9421c841f668b3?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:3EYWY7XBj1BkCKX3R3hoZk","album","https://api.spotify.com/v1/albums/6aGYVnuwrIJY0Vy09s9CV6","6aGYVnuwrIJY0Vy09s9CV6","BLOOM SQUAD","2020-12-19","day",7,"album","spotify:album:6aGYVnuwrIJY0Vy09s9CV6","https://open.spotify.com/album/6aGYVnuwrIJY0Vy09s9CV6","TCJPN2029465","https://open.spotify.com/track/3EYWY7XBj1BkCKX3R3hoZk","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-12-19,"JP"
"255",1,190735,FALSE,"https://api.spotify.com/v1/tracks/1g1AXdio16Yh5SXgPBXcfq","1g1AXdio16Yh5SXgPBXcfq",FALSE,TRUE,"CHILDAYS",57,"https://p.scdn.co/mp3-preview/bb6494cd938557f2f3bbc30bed70512c2a97d619?cid=2c522ebeb84f4aa189ec93288a41d97f",4,"track","spotify:track:1g1AXdio16Yh5SXgPBXcfq","single","https://api.spotify.com/v1/albums/0HJqI96PW8mZL170NsL50m","0HJqI96PW8mZL170NsL50m","BLOOM iSLAND","2020-07-21","day",5,"album","spotify:album:0HJqI96PW8mZL170NsL50m","https://open.spotify.com/album/0HJqI96PW8mZL170NsL50m","TCJPM2009256","https://open.spotify.com/track/1g1AXdio16Yh5SXgPBXcfq","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-07-21,"JP"
"256",1,157714,TRUE,"https://api.spotify.com/v1/tracks/0T2ccREtAzxRQLvKKWSxjH","0T2ccREtAzxRQLvKKWSxjH",FALSE,TRUE,"Pop Corn",53,"https://p.scdn.co/mp3-preview/647bd79819a8fcb559f17cb1e7789262d54ba710?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:0T2ccREtAzxRQLvKKWSxjH","single","https://api.spotify.com/v1/albums/0HJqI96PW8mZL170NsL50m","0HJqI96PW8mZL170NsL50m","BLOOM iSLAND","2020-07-21","day",5,"album","spotify:album:0HJqI96PW8mZL170NsL50m","https://open.spotify.com/album/0HJqI96PW8mZL170NsL50m","TCJPM2009251","https://open.spotify.com/track/0T2ccREtAzxRQLvKKWSxjH","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-07-21,"JP"
"257",1,182111,FALSE,"https://api.spotify.com/v1/tracks/0u7pLZRiLAFLYsfdI4NfZ2","0u7pLZRiLAFLYsfdI4NfZ2",FALSE,TRUE,"OH MY GO!!!",46,"https://p.scdn.co/mp3-preview/a2f9991db66c73e6297a25b8a37d692d252a86f2?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:0u7pLZRiLAFLYsfdI4NfZ2","album","https://api.spotify.com/v1/albums/6aGYVnuwrIJY0Vy09s9CV6","6aGYVnuwrIJY0Vy09s9CV6","BLOOM SQUAD","2020-12-19","day",7,"album","spotify:album:6aGYVnuwrIJY0Vy09s9CV6","https://open.spotify.com/album/6aGYVnuwrIJY0Vy09s9CV6","TCJPN2029468","https://open.spotify.com/track/0u7pLZRiLAFLYsfdI4NfZ2","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-12-19,"JP"
"258",1,192243,FALSE,"https://api.spotify.com/v1/tracks/6Cm14DeiJnf35seVisUdY9","6Cm14DeiJnf35seVisUdY9",FALSE,TRUE,"AM5:00",42,"https://p.scdn.co/mp3-preview/b392d155a6e643d5ac0804d50ac3ce95ff7a5011?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:6Cm14DeiJnf35seVisUdY9","single","https://api.spotify.com/v1/albums/3lYzx5waGAYaZHDoFboh2f","3lYzx5waGAYaZHDoFboh2f","BLOOM TIME","2020-03-26","day",3,"album","spotify:album:3lYzx5waGAYaZHDoFboh2f","https://open.spotify.com/album/3lYzx5waGAYaZHDoFboh2f","TCJPK2078622","https://open.spotify.com/track/6Cm14DeiJnf35seVisUdY9","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-03-26,"JP"
"259",1,167521,FALSE,"https://api.spotify.com/v1/tracks/5QSocG7m9u8TH1BWZz24fK","5QSocG7m9u8TH1BWZz24fK",FALSE,TRUE,"SCRAMBLE",42,"https://p.scdn.co/mp3-preview/e8750c401008300e82fde53b54bf87865c2e7f02?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:5QSocG7m9u8TH1BWZz24fK","single","https://api.spotify.com/v1/albums/1BVmv7hMpSaONkgiZQupfO","1BVmv7hMpSaONkgiZQupfO","SCRAMBLE","2021-11-26","day",1,"album","spotify:album:1BVmv7hMpSaONkgiZQupfO","https://open.spotify.com/album/1BVmv7hMpSaONkgiZQupfO","JPH492101204","https://open.spotify.com/track/5QSocG7m9u8TH1BWZz24fK","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2021-11-26,"JP"
"260",1,217106,FALSE,"https://api.spotify.com/v1/tracks/0oAuCP3ang8WJ5FxkQ3xn8","0oAuCP3ang8WJ5FxkQ3xn8",FALSE,TRUE,"Real Time",41,"https://p.scdn.co/mp3-preview/21fd5d0d9afd56acbd48f500f63c91f7d8864fb3?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:0oAuCP3ang8WJ5FxkQ3xn8","album","https://api.spotify.com/v1/albums/6aGYVnuwrIJY0Vy09s9CV6","6aGYVnuwrIJY0Vy09s9CV6","BLOOM SQUAD","2020-12-19","day",7,"album","spotify:album:6aGYVnuwrIJY0Vy09s9CV6","https://open.spotify.com/album/6aGYVnuwrIJY0Vy09s9CV6","TCJPN2029466","https://open.spotify.com/track/0oAuCP3ang8WJ5FxkQ3xn8","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-12-19,"JP"
"261",1,186000,FALSE,"https://api.spotify.com/v1/tracks/09vVgsYz1YFiBlP1hG3901","09vVgsYz1YFiBlP1hG3901",FALSE,TRUE,"Sympathy",41,"https://p.scdn.co/mp3-preview/291e21452e78b767e589668ea03dcccb69bbcd2f?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:09vVgsYz1YFiBlP1hG3901","single","https://api.spotify.com/v1/albums/5zKmXQjV3UBtn1vpzC8E02","5zKmXQjV3UBtn1vpzC8E02","Sympathy","2022-03-02","day",1,"album","spotify:album:5zKmXQjV3UBtn1vpzC8E02","https://open.spotify.com/album/5zKmXQjV3UBtn1vpzC8E02","TCJPR2221484","https://open.spotify.com/track/09vVgsYz1YFiBlP1hG3901","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2022-03-02,"JP"
"262",1,186296,TRUE,"https://api.spotify.com/v1/tracks/43lrxv6SbJaH10pzOca8K9","43lrxv6SbJaH10pzOca8K9",FALSE,TRUE,"iSLAND",36,"https://p.scdn.co/mp3-preview/8a606220a8db4417190526bee8774d9af67d7161?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:43lrxv6SbJaH10pzOca8K9","single","https://api.spotify.com/v1/albums/0HJqI96PW8mZL170NsL50m","0HJqI96PW8mZL170NsL50m","BLOOM iSLAND","2020-07-21","day",5,"album","spotify:album:0HJqI96PW8mZL170NsL50m","https://open.spotify.com/album/0HJqI96PW8mZL170NsL50m","TCJPM2009249","https://open.spotify.com/track/43lrxv6SbJaH10pzOca8K9","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-07-21,"JP"
"263",1,191724,FALSE,"https://api.spotify.com/v1/tracks/0ZsFuexV7CkcDVVsphsKcM","0ZsFuexV7CkcDVVsphsKcM",FALSE,TRUE,"Sweetie Sweety",36,"https://p.scdn.co/mp3-preview/43f75eb98b06fca98b9adc1ec5221c87e70b9d72?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:0ZsFuexV7CkcDVVsphsKcM","album","https://api.spotify.com/v1/albums/6aGYVnuwrIJY0Vy09s9CV6","6aGYVnuwrIJY0Vy09s9CV6","BLOOM SQUAD","2020-12-19","day",7,"album","spotify:album:6aGYVnuwrIJY0Vy09s9CV6","https://open.spotify.com/album/6aGYVnuwrIJY0Vy09s9CV6","TCJPN2029461","https://open.spotify.com/track/0ZsFuexV7CkcDVVsphsKcM","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-12-19,"JP"
"264",1,191986,TRUE,"https://api.spotify.com/v1/tracks/17WsbTk6bFeeHN1SwRsBjs","17WsbTk6bFeeHN1SwRsBjs",FALSE,TRUE,"Back Stage",39,"https://p.scdn.co/mp3-preview/2dd69200130cdd95df614b3c8547740d5c1880b5?cid=2c522ebeb84f4aa189ec93288a41d97f",6,"track","spotify:track:17WsbTk6bFeeHN1SwRsBjs","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975720","https://open.spotify.com/track/17WsbTk6bFeeHN1SwRsBjs","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"265",1,138620,TRUE,"https://api.spotify.com/v1/tracks/6lQWFOvRZIlgUEGrc5GU2t","6lQWFOvRZIlgUEGrc5GU2t",FALSE,TRUE,"ZION",30,"https://p.scdn.co/mp3-preview/7491fe55fce38f03c7906eaeed936420fd7fc660?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:6lQWFOvRZIlgUEGrc5GU2t","single","https://api.spotify.com/v1/albums/5aNlgbvkXcuBkxzhXvBx5T","5aNlgbvkXcuBkxzhXvBx5T","ZION","2020-01-19","day",1,"album","spotify:album:5aNlgbvkXcuBkxzhXvBx5T","https://open.spotify.com/album/5aNlgbvkXcuBkxzhXvBx5T","TCJPK2030986","https://open.spotify.com/track/6lQWFOvRZIlgUEGrc5GU2t","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-01-19,"JP"
"266",1,246253,TRUE,"https://api.spotify.com/v1/tracks/4kUHeZqutp2scgR7F8aDeo","4kUHeZqutp2scgR7F8aDeo",FALSE,TRUE,"Rich or Die",24,"https://p.scdn.co/mp3-preview/1caf2c749bab1de3c69b2213a734e996fd815a08?cid=2c522ebeb84f4aa189ec93288a41d97f",13,"track","spotify:track:4kUHeZqutp2scgR7F8aDeo","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975727","https://open.spotify.com/track/4kUHeZqutp2scgR7F8aDeo","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"267",1,172013,TRUE,"https://api.spotify.com/v1/tracks/0UibbV45BHtZucmIQ0MIZ8","0UibbV45BHtZucmIQ0MIZ8",FALSE,TRUE,"Gustavo",20,"https://p.scdn.co/mp3-preview/ee647b78bfca2e06d7128394a17906ef07988034?cid=2c522ebeb84f4aa189ec93288a41d97f",8,"track","spotify:track:0UibbV45BHtZucmIQ0MIZ8","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975722","https://open.spotify.com/track/0UibbV45BHtZucmIQ0MIZ8","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"268",1,146080,TRUE,"https://api.spotify.com/v1/tracks/7y8V09ZV37zVV6heRMFyhz","7y8V09ZV37zVV6heRMFyhz",FALSE,TRUE,"Space Trip",19,"https://p.scdn.co/mp3-preview/81f272628bd68b1a75f0da48552ab97976e38656?cid=2c522ebeb84f4aa189ec93288a41d97f",5,"track","spotify:track:7y8V09ZV37zVV6heRMFyhz","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975719","https://open.spotify.com/track/7y8V09ZV37zVV6heRMFyhz","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"269",1,164853,TRUE,"https://api.spotify.com/v1/tracks/6cIoMUaZ7LldoGDYvfS0k9","6cIoMUaZ7LldoGDYvfS0k9",FALSE,TRUE,"Trophy",18,"https://p.scdn.co/mp3-preview/adf232075df541242cd22fe00d37f96f78f3ccfa?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:6cIoMUaZ7LldoGDYvfS0k9","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975716","https://open.spotify.com/track/6cIoMUaZ7LldoGDYvfS0k9","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"270",1,208413,TRUE,"https://api.spotify.com/v1/tracks/5sTUZJesXi5P4jUd3Xqp4V","5sTUZJesXi5P4jUd3Xqp4V",FALSE,TRUE,"Blah Blah Blah",16,"https://p.scdn.co/mp3-preview/49ae5c987a4488b81470cbcd05c63c2b57f945f9?cid=2c522ebeb84f4aa189ec93288a41d97f",11,"track","spotify:track:5sTUZJesXi5P4jUd3Xqp4V","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975725","https://open.spotify.com/track/5sTUZJesXi5P4jUd3Xqp4V","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"271",1,134897,TRUE,"https://api.spotify.com/v1/tracks/1ifDDc2OoDlk8RcCB80w3K","1ifDDc2OoDlk8RcCB80w3K",FALSE,TRUE,"Intro",15,"https://p.scdn.co/mp3-preview/4b4fa06b353e3411b3d77c6f1f8a6c788069a13f?cid=2c522ebeb84f4aa189ec93288a41d97f",1,"track","spotify:track:1ifDDc2OoDlk8RcCB80w3K","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975715","https://open.spotify.com/track/1ifDDc2OoDlk8RcCB80w3K","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"272",1,180186,TRUE,"https://api.spotify.com/v1/tracks/4A0RNWkSRN8lI9ICRzA7bu","4A0RNWkSRN8lI9ICRzA7bu",FALSE,TRUE,"WTF",14,"https://p.scdn.co/mp3-preview/5f19519c5f48336162e5494ba4ac6c1dd71cf5d0?cid=2c522ebeb84f4aa189ec93288a41d97f",3,"track","spotify:track:4A0RNWkSRN8lI9ICRzA7bu","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975717","https://open.spotify.com/track/4A0RNWkSRN8lI9ICRzA7bu","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"273",1,244973,TRUE,"https://api.spotify.com/v1/tracks/1YM01OrbbY5RzKLAZQNfFD","1YM01OrbbY5RzKLAZQNfFD",FALSE,TRUE,"My Life",14,"https://p.scdn.co/mp3-preview/224962babd44cdb95aff3c2d17a945e09cf5b18a?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:1YM01OrbbY5RzKLAZQNfFD","album","https://api.spotify.com/v1/albums/14r7Hrf4nktzUA9eIXFwWE","14r7Hrf4nktzUA9eIXFwWE","Rich or Die","2019-03-18","day",13,"album","spotify:album:14r7Hrf4nktzUA9eIXFwWE","https://open.spotify.com/album/14r7Hrf4nktzUA9eIXFwWE","TCJPI1975724","https://open.spotify.com/track/1YM01OrbbY5RzKLAZQNfFD","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2019-03-18,"JP"
"274",1,248826,TRUE,"https://api.spotify.com/v1/tracks/4MfjYFP7twVjiOZZfGecrz","4MfjYFP7twVjiOZZfGecrz",FALSE,TRUE,"High Land",51,"https://p.scdn.co/mp3-preview/550c30a851233757c73b434cc8f412a6c50e06f1?cid=2c522ebeb84f4aa189ec93288a41d97f",10,"track","spotify:track:4MfjYFP7twVjiOZZfGecrz","album","https://api.spotify.com/v1/albums/6Icv59IuSJ3T5UYWoVkMEb","6Icv59IuSJ3T5UYWoVkMEb","BAD HOP WORLD","2020-08-07","day",15,"album","spotify:album:6Icv59IuSJ3T5UYWoVkMEb","https://open.spotify.com/album/6Icv59IuSJ3T5UYWoVkMEb","TCJPM2013075","https://open.spotify.com/track/4MfjYFP7twVjiOZZfGecrz","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2020-08-07,"JP"
"275",1,243601,TRUE,"https://api.spotify.com/v1/tracks/3ytaOVXrXlF3Vf9fMrD3kQ","3ytaOVXrXlF3Vf9fMrD3kQ",FALSE,TRUE,"Suicide - Remix",50,"https://p.scdn.co/mp3-preview/f5ee980475bed1d9afe0db70b412375aa86e6885?cid=2c522ebeb84f4aa189ec93288a41d97f",24,"track","spotify:track:3ytaOVXrXlF3Vf9fMrD3kQ","album","https://api.spotify.com/v1/albums/4Q3ceZcM2sYgIoijWDHlEf","4Q3ceZcM2sYgIoijWDHlEf","BAD HOP WORLD DELUXE","2021-02-22","day",25,"album","spotify:album:4Q3ceZcM2sYgIoijWDHlEf","https://open.spotify.com/album/4Q3ceZcM2sYgIoijWDHlEf","TCJPN2184416","https://open.spotify.com/track/3ytaOVXrXlF3Vf9fMrD3kQ","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2021-02-22,"JP"
"276",1,180042,FALSE,"https://api.spotify.com/v1/tracks/39KxiwUbmxqqdO2YyJ7Xn7","39KxiwUbmxqqdO2YyJ7Xn7",FALSE,TRUE,"Friends",48,"https://p.scdn.co/mp3-preview/0081099a601eebd9be4429ea41ccd31ebb94626a?cid=2c522ebeb84f4aa189ec93288a41d97f",2,"track","spotify:track:39KxiwUbmxqqdO2YyJ7Xn7","album","https://api.spotify.com/v1/albums/4Q3ceZcM2sYgIoijWDHlEf","4Q3ceZcM2sYgIoijWDHlEf","BAD HOP WORLD DELUXE","2021-02-22","day",25,"album","spotify:album:4Q3ceZcM2sYgIoijWDHlEf","https://open.spotify.com/album/4Q3ceZcM2sYgIoijWDHlEf","TCJPN2184411","https://open.spotify.com/track/39KxiwUbmxqqdO2YyJ7Xn7","rap","JP",NA,198,0.409090909090909,65,0.328282828282828,2021-02-22,"JP"
